InvoiceNo,SKU,Quantity,Discount,Order Date,Order Month,Order Year,Customer ID,Payment Method,SalesChannel,Shipping Date,Shipping Month,Shipping Year,Product Category,Subcategory,Season,Product Gender,Price,Cost,Country,Customer Name,Customer Gender,Age,ShipmentProvider,Warehouse,Priority
112732,ACC-AW-M-600412140,"	1",0.4,2/11/2020,11,2020,45406, paypall,On Line,5\11\2020,11,2020,Accessories,Scarves,Autumn/Winter,Men,59,27.74638381,Norway,Roy Martinsen,@male,29,DHL,Berlin,High
112801,ACC-AW-M-600412140,"	1",0.4,4/11/2020,11,2020,87681,paypall,On Line ,7\11\2020,11,2020,Accessories,Scarves,Autumn/Winter,male,59,27.74638381,Norway,Eva Vik,@male,25,DHL,Berlin,High
112949,ACC-AW-M-600412140,"	1",0.4,5/11/2020,11,2020,38279,paypall ,On Line,16\11\2020,11,2020,Accessories,Scarves,Autumn/Winter,Men,59,27.74638381,Netherlands,Tyler Bierstraten,Male,57,UPS,Amsterdam,Low
100801,ACC-AW-M-600412140,"	1",0.3,20/2/2020,2,2020,77128, paypall ,On Line ,23\2\2020,2,2020,Accessories,Scarves,Autumn/Winter,male,59,27.74638381,France,Tristan-Guy Marie,Male,41,DHL,Paris,High
101057,ACC-AW-M-600412140,"	1",0.3,25/2/2020,2,2020,86677, paypall,On Line,7\3\2020,3,2020,Accessories,Scarves,Autumn/Winter,male,59,27.74638381,Netherlands,Fenne Haring,@male,60,UPS,Amsterdam,Low
113241,ACC-AW-M-600412140,"	1",0.3,10/12/2020,12,2020,59015,paypall ,On Line,12/16/2020,12,2020,Accessories,Scarves,Autumn/Winter,male,59,27.74638381,Sweden,Anna Johansson,@female,51,FedEx,Berlin,Medium
113976,ACC-AW-M-600412140,"	1",0.3,5/12/2020,12,2020,14830, Cash,On Line ,12/14/2020,12,2020,Accessories,Scarves,Autumn/Winter,Men,59,27.74638381,Norway,Janne-Sara Edvardsen,Female,42,DHL,Berlin,Low
114007,ACC-AW-M-600412140,"	1",0.3,26/12/2020,12,2020,90296,Credit Card,On Line ,28\12\2020,12,2020,Accessories,Scarves,Autumn/Winter,Men,59,27.74638381,Portugal,Brbara Oliveira,Female,33,UPS,Paris,High
114038,ACC-AW-M-600412140,"	1",0.3,25/12/2020,12,2020,31689, Cash ,On Line ,27\12\2020,12,2020,Accessories,Scarves,Autumn/Winter,male,59,27.74638381,Italy,Antonio Tutino,@male,51,FedEx,Rome,High
114065,ACC-AW-M-600412140,"	1",0.3,16/12/2020,12,2020,62011, paypall,On Line,19\12\2020,12,2020,Accessories,Scarves,Autumn/Winter,male,59,27.74638381,Germany,Folker Rogge,@male,45,DHL,Berlin,High
114307,ACC-AW-M-600412140,"	1",0.3,13/12/2020,12,2020,56498, Credit Card ,On Line,16\12\2020,12,2020,Accessories,Scarves,Autumn/Winter,Men,59,27.74638381,Norway,Tor Jensen,Female,27,DHL,Berlin,High
115018,ACC-AW-M-600412140,"	1",0.3,1/12/2020,12,2020,82005,Cash,On Line ,3\12\2020,12,2020,Accessories,Scarves,Autumn/Winter,male,59,27.74638381,Spain,Paulina Valentn Bellido,Female,48,FedEx,Paris,High
106525,ACC-AW-M-600412140,"	1",0.2,23/7/2020,7,2020,34605,Credit Card ,On Line ,25\7\2020,7,2020,Accessories,Scarves,Autumn/Winter,Men,59,27.74638381,Italy,Giulia Acerbi,Female,28,FedEx,Rome,High
106583,ACC-AW-M-600412140,"	1",0.2,26/7/2020,7,2020,37089, Credit Card ,On Line,6\8\2020,8,2020,Accessories,Scarves,Autumn/Winter,Men,59,27.74638381,Australia,Jeffrey Black,@male,36,UPS,Amsterdam,Low
106648,ACC-AW-M-600412140,"	1",0.2,13/7/2020,7,2020,54978, paypall,On Line ,20\7\2020,7,2020,Accessories,Scarves,Autumn/Winter,male,59,27.74638381,Norway,Helge-Johan Birkeland,Male,54,UPS,Berlin,Medium
106881,ACC-AW-M-600412140,"	1",0.2,22/7/2020,7,2020,46712,paypall ,On Line ,30\7\2020,7,2020,Accessories,Scarves,Autumn/Winter,male,59,27.74638381,Italy,Serafina Visintini,Female,34,DHL,Rome,Low
107240,ACC-AW-M-600412140,"	1",0.2,26/7/2020,7,2020,45186, paypall ,On Line ,7/28/2020,7,2020,Accessories,Scarves,Autumn/Winter,male,59,27.74638381,Netherlands,Sophie Gruijl,Male,25,UPS,Amsterdam,High
107265,ACC-AW-M-600412140,"	1",0.2,9/7/2020,7,2020,58846, paypall,On Line,7/18/2020,7,2020,Accessories,Scarves,Autumn/Winter,Men,59,27.74638381,Belgium,Clmence Ledoux Le Bourdon,Female,54,DHL,Berlin,Low
109817,ACC-AW-M-600412140,"	1",0.2,13/10/2020,10,2020,62686, Credit Card,On Line ,21\10\2020,10,2020,Accessories,Scarves,Autumn/Winter,male,59,27.74638381,United States,Heather Walker,@female,32,FedEx,Amsterdam,Low
104480,ACC-AW-M-600412140,"	1",0.05,22/4/2020,4,2020,44137,Credit Card,On Line,24\4\2020,4,2020,Accessories,Scarves,Autumn/Winter,Men,59,27.74638381,Portugal,Daniel Matos,Male,27,DHL,Paris,High
103504,ACC-AW-M-600412140,"	1",0.05,4/4/2020,4,2020,58352, Credit Card,On Line,4/18/2020,4,2020,Accessories,Scarves,Autumn/Winter,male,59,27.74638381,Portugal,Teresa Loureiro,@female,22,DHL,Paris,Low
103537,ACC-AW-M-600412140,"	1",0.05,16/4/2020,4,2020,42493,paypall,On Line,4/27/2020,4,2020,Accessories,Scarves,Autumn/Winter,male,59,27.74638381,United Kingdom,Mr Craig Knight,Female,41,UPS,London,Low
104201,ACC-AW-M-600412140,"	1",0.05,1/4/2020,4,2020,15791, Cash ,On Line ,2\4\2020,4,2020,Accessories,Scarves,Autumn/Winter,male,59,27.74638381,United Kingdom,Dr Donald Kirk,@male,28,FedEx,London,High
105563,ACC-AW-M-600412140,"	1",0.15,6/6/2020,6,2020,40837, Credit Card,On Line ,6/10/2020,6,2020,Accessories,Scarves,Autumn/Winter,Men,59,27.74638381,United States,Danielle Ali,Female,23,FedEx,Amsterdam,Medium
105969,ACC-AW-M-600412140,"	1",0.15,3/6/2020,6,2020,21636, Cash,On Line ,10\6\2020,6,2020,Accessories,Scarves,Autumn/Winter,male,59,27.74638381,Norway,Grete Kristoffersen,Female,38,UPS,Berlin,Medium
106040,ACC-AW-M-600412140,"	1",0.15,8/6/2020,6,2020,28765,paypall ,On Line ,16\6\2020,6,2020,Accessories,Scarves,Autumn/Winter,male,59,27.74638381,Portugal,Helena Figueiredo-Assuno,@female,34,UPS,Paris,Low
106220,ACC-AW-M-600412140,"	1",0.15,20/6/2020,6,2020,78087, Cash ,On Line ,6/27/2020,6,2020,Accessories,Scarves,Autumn/Winter,male,59,27.74638381,Norway,Linn Kristiansen,@female,20,UPS,Berlin,Medium
107553,ACC-AW-M-600412140,"	1",0.25,25/8/2020,8,2020,59869, Cash,On Line,29\8\2020,8,2020,Accessories,Scarves,Autumn/Winter,male,59,27.74638381,Netherlands,Ben de Jong-Mulders,Female,47,UPS,Amsterdam,Medium
108068,ACC-AW-M-600412140,"	1",0.25,24/8/2020,8,2020,34980,Credit Card,On Line,30\8\2020,8,2020,Accessories,Scarves,Autumn/Winter,Men,59,27.74638381,Sweden,Claes Forsberg,@male,28,FedEx,Berlin,Medium
108185,ACC-AW-M-600412140,"	1",0.25,9/8/2020,8,2020,61979,paypall,On Line,8/11/2020,8,2020,Accessories,Scarves,Autumn/Winter,male,59,27.74638381,Australia,Jamie Smith,Female,56,FedEx,Amsterdam,High
101616,ACC-AW-M-600412140,"	1",0.1,2/3/2020,3,2020,95777, Cash,On Line ,3/6/2020,3,2020,Accessories,Scarves,Autumn/Winter,male,59,27.74638381,Netherlands,Amelia van Maasgouw,Female,53,UPS,Amsterdam,Medium
102154,ACC-AW-M-600412140,"	1",0.1,22/3/2020,3,2020,55536,Cash,On Line,3\4\2020,4,2020,Accessories,Scarves,Autumn/Winter,Men,59,27.74638381,Netherlands,Renske Verheij,Male,42,DHL,Amsterdam,Low
105465,ACC-AW-M-600412140,"	1",0.1,28/5/2020,5,2020,40062, Cash,On Line,4\6\2020,6,2020,Accessories,Scarves,Autumn/Winter,Men,59,27.74638381,United States,Jennifer Eaton,Female,38,DHL,Amsterdam,Medium
109157,ACC-AW-M-600412140,"	1",0.1,5/9/2020,9,2020,69730,Cash,On Line,9/8/2020,9,2020,Accessories,Scarves,Autumn/Winter,Men,59,27.74638381,Norway,Trond Eliassen,Female,42,DHL,Berlin,High
104977,ACC-AW-M-600412140,"	1",0.1,6/5/2020,5,2020,16174, paypall ,On Line,14\5\2020,5,2020,Accessories,Scarves,Autumn/Winter,male,59,27.74638381,France,Nathalie Breton de la Renaud,Female,57,FedEx,Paris,Low
108585,ACC-AW-M-600412140,"	1",0.1,19/9/2020,9,2020,52007,paypall ,On Line ,9/26/2020,9,2020,Accessories,Scarves,Autumn/Winter,Men,59,27.74638381,Norway,Jenny Berg,Female,55,FedEx,Berlin,Medium
109351,ACC-AW-M-600412140,"	1",0.1,29/9/2020,9,2020,12269,paypall ,On Line ,10/2/2020,10,2020,Accessories,Scarves,Autumn/Winter,Men,59,27.74638381,Norway,Joakim Abrahamsen,@female,24,DHL,Berlin,High
101191,ACC-AW-M-600412140,"	1",0.1,2/3/2020,3,2020,96007,Credit Card,On Line ,3/8/2020,3,2020,Accessories,Scarves,Autumn/Winter,male,59,27.74638381,Portugal,Leandro Anjos,Male,43,DHL,Paris,Medium
102058,ACC-AW-M-600412140,"	1",0.1,31/3/2020,3,2020,28556,Credit Card ,On Line,4/1/2020,4,2020,Accessories,Scarves,Autumn/Winter,male,59,27.74638381,Spain,Carmina Peral Porcel,@female,50,DHL,Paris,High
102170,ACC-AW-M-600412140,"	1",0.1,19/3/2020,3,2020,43166, Credit Card ,On Line,3/25/2020,3,2020,Accessories,Scarves,Autumn/Winter,male,59,27.74638381,Norway,Helge-Kristian Mathisen,@female,25,DHL,Berlin,Medium
105131,ACC-AW-M-600412140,"	1",0.1,24/5/2020,5,2020,37668, Credit Card ,On Line ,30\5\2020,5,2020,Accessories,Scarves,Autumn/Winter,male,59,27.74638381,Portugal,Valentina de Gaspar,@female,30,DHL,Paris,Medium
109234,ACC-AW-M-600412140,"	1",0.1,7/9/2020,9,2020,95370, Credit Card ,On Line,10\9\2020,9,2020,Accessories,Scarves,Autumn/Winter,male,59,27.74638381,France,Anouk Henry du Jourdan,Female,48,DHL,Paris,High
101916,ACC-AW-F-600412180,"	1",0.1,14/3/2020,3,2020,34745, paypall ,On Line ,16\3\2020,3,2020,Accessories,Scarves,Autumn/Winter,Woman,53,21.65437509,Portugal,Francisco Marques,@male,54,UPS,Paris,High
102065,ACC-AW-F-600412180,"	1",0.1,22/3/2020,3,2020,15161, paypall ,On Line,30\3\2020,3,2020,Accessories,Scarves,Autumn/Winter,Women,53,21.65437509,Portugal,Ismael Cruz,@male,47,UPS,Paris,Low
102416,ACC-AW-F-600412180,"	1",0.1,7/3/2020,3,2020,15039, paypall ,On Line ,9\3\2020,3,2020,Accessories,Scarves,Autumn/Winter,Woma,53,21.65437509,United Kingdom,Grace Hill,Male,31,DHL,London,High
102706,ACC-AW-F-600412180,"	1",0.1,16/3/2020,3,2020,54246, paypall,On Line,3/23/2020,3,2020,Accessories,Scarves,Autumn/Winter,Woma,53,21.65437509,Italy,Danilo Cremonesi,@male,31,DHL,Rome,Medium
103214,ACC-AW-F-600412180,"	1",0.1,5/3/2020,3,2020,79992, paypall ,On Line ,3/7/2020,3,2020,Accessories,Scarves,Autumn/Winter,Woma,53,21.65437509,Netherlands,Kevin van de Elzas-Huijzing,Female,25,DHL,Amsterdam,High
108874,ACC-AW-F-600412180,"	1",0.1,16/9/2020,9,2020,96402,paypall ,On Line ,25\9\2020,9,2020,Accessories,Scarves,Autumn/Winter,Woma,53,21.65437509,United States,James Brown,Male,39,UPS,Amsterdam,Low
108918,ACC-AW-F-600412180,"	1",0.1,2/9/2020,9,2020,74973, paypall,On Line,4\9\2020,9,2020,Accessories,Scarves,Autumn/Winter,Woma,53,21.65437509,Portugal,Ins Macedo,@female,41,UPS,Paris,High
109027,ACC-AW-F-600412180,"	1",0.1,14/9/2020,9,2020,19181, paypall,On Line ,22\9\2020,9,2020,Accessories,Scarves,Autumn/Winter,Women,53,21.65437509,France,Antoine du Roux,Male,23,FedEx,Paris,Low
109133,ACC-AW-F-600412180,"	1",0.1,11/9/2020,9,2020,38110, paypall ,On Line ,12\9\2020,9,2020,Accessories,Scarves,Autumn/Winter,Woman,53,21.65437509,France,Margaux Vidal,@female,42,UPS,Paris,High
101530,ACC-AW-F-600412180,"	1",0.1,22/3/2020,3,2020,88553, Credit Card ,On Line,3/24/2020,3,2020,Accessories,Scarves,Autumn/Winter,Women,53,21.65437509,Italy,Silvia Pergolesi,Female,25,UPS,Rome,High
102185,ACC-AW-F-600412180,"	1",0.1,23/3/2020,3,2020,68858,Credit Card ,On Line,2\4\2020,4,2020,Accessories,Scarves,Autumn/Winter,Woma,53,21.65437509,Spain,Maricruz Crdoba,@female,41,DHL,Paris,Low
102311,ACC-AW-F-600412180,"	1",0.1,31/3/2020,3,2020,36682, Credit Card,On Line ,4/10/2020,4,2020,Accessories,Scarves,Autumn/Winter,Women,53,21.65437509,Spain,Lupita Micaela Yez Lasa,Female,47,DHL,Paris,Low
102887,ACC-AW-F-600412180,"	1",0.1,23/3/2020,3,2020,45265,Credit Card,On Line,3/24/2020,3,2020,Accessories,Scarves,Autumn/Winter,Woma,53,21.65437509,Spain,Edgardo Antn Escudero,@male,19,DHL,Paris,High
104803,ACC-AW-F-600412180,"	1",0.1,26/5/2020,5,2020,83275, Credit Card ,On Line ,5/28/2020,5,2020,Accessories,Scarves,Autumn/Winter,Woman,53,21.65437509,Netherlands,Lisanne Jacobs-Arts,Male,55,DHL,Amsterdam,High
104776,ACC-AW-F-600412180,"	1",0.1,6/5/2020,5,2020,32357, Credit Card,On Line,5/13/2020,5,2020,Accessories,Scarves,Autumn/Winter,Woma,53,21.65437509,Norway,Finn Thomassen,Male,23,UPS,Berlin,Medium
104735,ACC-AW-F-600412180,"	1",0.1,8/5/2020,5,2020,57355,Credit Card,On Line,22\5\2020,5,2020,Accessories,Scarves,Autumn/Winter,Woman,53,21.65437509,Portugal,Bryan do Amorim,@male,52,DHL,Paris,Low
105010,ACC-AW-F-600412180,"	1",0.1,10/5/2020,5,2020,65501,Credit Card ,On Line ,5/20/2020,5,2020,Accessories,Scarves,Autumn/Winter,Woman,53,21.65437509,United States,Jeffrey Adkins,Male,55,DHL,Amsterdam,Low
108429,ACC-AW-F-600412180,"	1",0.1,24/9/2020,9,2020,13424, Credit Card,On Line ,25\9\2020,9,2020,Accessories,Scarves,Autumn/Winter,Woman,53,21.65437509,Sweden,Lars Gustafsson,Male,33,FedEx,Berlin,High
108502,ACC-AW-F-600412180,"	1",0.1,27/9/2020,9,2020,13496, Credit Card,On Line,28\9\2020,9,2020,Accessories,Scarves,Autumn/Winter,Woma,53,21.65437509,United Kingdom,Joanne Perry,@female,37,FedEx,London,High
108785,ACC-AW-F-600412180,"	1",0.1,28/9/2020,9,2020,62853, Credit Card ,On Line,6\10\2020,10,2020,Accessories,Scarves,Autumn/Winter,Woman,53,21.65437509,Portugal,Constana Vieira,Female,60,UPS,Paris,Low
109187,ACC-AW-F-600412180,"	1",0.1,8/9/2020,9,2020,62527, Credit Card,On Line ,13\9\2020,9,2020,Accessories,Scarves,Autumn/Winter,Woma,53,21.65437509,Australia,Austin Snyder,@male,19,DHL,Amsterdam,Medium
101960,ACC-AW-F-600412180,"	1",0.1,8/3/2020,3,2020,52164, Cash,On Line,15\3\2020,3,2020,Accessories,Scarves,Autumn/Winter,Woman,53,21.65437509,Spain,Mara Huertas Crespo,Male,49,DHL,Paris,Medium
101995,ACC-AW-F-600412180,"	1",0.1,15/3/2020,3,2020,53504,Cash ,On Line ,3/21/2020,3,2020,Accessories,Scarves,Autumn/Winter,Woma,53,21.65437509,Italy,Lisa Sagnelli,@female,32,UPS,Rome,Medium
102539,ACC-AW-F-600412180,"	1",0.1,24/3/2020,3,2020,50140,Cash,On Line ,4/5/2020,4,2020,Accessories,Scarves,Autumn/Winter,Women,53,21.65437509,Sweden,Karl Svensson,Male,49,DHL,Berlin,Low
103165,ACC-AW-F-600412180,"	1",0.1,2/3/2020,3,2020,44582,Cash,On Line,14\3\2020,3,2020,Accessories,Scarves,Autumn/Winter,Woma,53,21.65437509,Sweden,Sten Gustavsson,@male,54,DHL,Berlin,Low
108762,ACC-AW-F-600412180,"	1",0.1,22/9/2020,9,2020,69136, Cash ,On Line,9/29/2020,9,2020,Accessories,Scarves,Autumn/Winter,Woman,53,21.65437509,United States,John Diaz,@male,20,DHL,Amsterdam,Medium
100349,ACC-AW-F-600412180,"	1",0.4,18/1/2020,1,2020,53895, Cash,On Line ,25\1\2020,1,2020,Accessories,Scarves,Autumn/Winter,Woman,53,21.65437509,United Kingdom,Rhys Watson-Perry,@male,25,FedEx,London,Medium
111043,ACC-AW-F-600412180,"	1",0.4,4/11/2020,11,2020,29142,Cash,On Line ,15\11\2020,11,2020,Accessories,Scarves,Autumn/Winter,Woman,53,21.65437509,Australia,Jennifer Williamson,Female,38,UPS,Amsterdam,Low
111287,ACC-AW-F-600412180,"	1",0.4,15/11/2020,11,2020,22309,Cash ,On Line,16\11\2020,11,2020,Accessories,Scarves,Autumn/Winter,Women,53,21.65437509,Belgium,Margaret Schneider,@female,42,FedEx,Berlin,High
111435,ACC-AW-F-600412180,"	1",0.4,18/11/2020,11,2020,10958, Cash,On Line ,26\11\2020,11,2020,Accessories,Scarves,Autumn/Winter,Women,53,21.65437509,Germany,Birthe Scheel,Female,40,DHL,Berlin,Low
111698,ACC-AW-F-600412180,"	1",0.4,21/11/2020,11,2020,35085, Cash ,On Line ,27\11\2020,11,2020,Accessories,Scarves,Autumn/Winter,Woman,53,21.65437509,France,Michel-Denis Morin,@male,18,DHL,Paris,Medium
100056,ACC-AW-F-600412180,"	1",0.4,3/1/2020,1,2020,21197, paypall ,On Line,1/9/2020,1,2020,Accessories,Scarves,Autumn/Winter,Women,53,21.65437509,Germany,Frau Irmingard Patberg B.Eng.,Female,48,FedEx,Berlin,Medium
100103,ACC-AW-F-600412180,"	1",0.4,8/1/2020,1,2020,67512,paypall ,On Line,11\1\2020,1,2020,Accessories,Scarves,Autumn/Winter,Woman,53,21.65437509,Germany,Hassan Lindau,@male,22,DHL,Berlin,High
112886,ACC-AW-F-600412180,"	1",0.4,4/11/2020,11,2020,95682,paypall ,On Line ,13\11\2020,11,2020,Accessories,Scarves,Autumn/Winter,Women,53,21.65437509,Sweden,Erik Nilsson,Male,33,UPS,Berlin,Low
100009,ACC-AW-F-600412180,"	1",0.4,27/1/2020,1,2020,58972,Credit Card,On Line ,30\1\2020,1,2020,Accessories,Scarves,Autumn/Winter,Woman,53,21.65437509,Sweden,Vera Hermansson,Female,37,UPS,Berlin,High
112776,ACC-AW-F-600412180,"	1",0.4,26/11/2020,11,2020,90896,Credit Card ,On Line,4\12\2020,12,2020,Accessories,Scarves,Autumn/Winter,Woma,53,21.65437509,Italy,Micheletto Marinetti,Male,56,DHL,Rome,Low
112957,ACC-AW-F-600412180,"	1",0.4,1/11/2020,11,2020,98171,Credit Card,On Line ,11/6/2020,11,2020,Accessories,Scarves,Autumn/Winter,Woman,53,21.65437509,Spain,Lorenzo del Campos,Male,53,FedEx,Paris,Medium
100830,ACC-AW-F-600412180,"	1",0.3,25/2/2020,2,2020,95348,paypall,On Line,3/3/2020,3,2020,Accessories,Scarves,Autumn/Winter,Woma,53,21.65437509,Portugal,Sebastio Barros,@male,24,UPS,Paris,Medium
100979,ACC-AW-F-600412180,"	1",0.3,14/2/2020,2,2020,74834, Credit Card,On Line,16\2\2020,2,2020,Accessories,Scarves,Autumn/Winter,Woman,53,21.65437509,Portugal,Ins Domingues,Female,31,UPS,Paris,High
112554,ACC-AW-F-600412180,"	1",0.3,1/12/2020,12,2020,65522,Credit Card,On Line ,12/2/2020,12,2020,Accessories,Scarves,Autumn/Winter,Woman,53,21.65437509,Norway,Turid Andresen,Female,38,FedEx,Berlin,High
113534,ACC-AW-F-600412180,"	1",0.3,16/12/2020,12,2020,36980,Cash,On Line ,22\12\2020,12,2020,Accessories,Scarves,Autumn/Winter,Women,53,21.65437509,Germany,Frau Ann-Kathrin Carsten B.A.,@female,28,FedEx,Berlin,Medium
113902,ACC-AW-F-600412180,"	1",0.3,30/12/2020,12,2020,13495, Cash,On Line,1/6/2021,1,2021,Accessories,Scarves,Autumn/Winter,Woma,53,21.65437509,Sweden,Gte Oskarsson,@male,51,DHL,Berlin,Medium
114053,ACC-AW-F-600412180,"	1",0.3,19/12/2020,12,2020,31883,Cash,On Line,12/22/2020,12,2020,Accessories,Scarves,Autumn/Winter,Woma,53,21.65437509,Portugal,Bruno do Gomes,Male,59,FedEx,Paris,High
114125,ACC-AW-F-600412180,"	1",0.3,16/12/2020,12,2020,83370, paypall,On Line,25\12\2020,12,2020,Accessories,Scarves,Autumn/Winter,Woma,53,21.65437509,Belgium,Lucas Chevallier,Male,27,DHL,Berlin,Low
114654,ACC-AW-F-600412180,"	1",0.3,5/12/2020,12,2020,79364, Cash,On Line,6\12\2020,12,2020,Accessories,Scarves,Autumn/Winter,Woman,53,21.65437509,United Kingdom,Scott Jackson,Male,58,FedEx,London,High
114823,ACC-AW-F-600412180,"	1",0.3,26/12/2020,12,2020,76659,paypall ,On Line,1/8/2021,1,2021,Accessories,Scarves,Autumn/Winter,Woman,53,21.65437509,Germany,Dipl.-Ing. Radmila Wulf B.Eng.,@female,58,UPS,Berlin,Low
106916,ACC-AW-F-600412180,"	1",0.2,23/7/2020,7,2020,72231,paypall ,On Line,8/1/2020,8,2020,Accessories,Scarves,Autumn/Winter,Woman,53,21.65437509,Sweden,Berit Haglund,Female,48,UPS,Berlin,Low
107055,ACC-AW-F-600412180,"	1",0.2,11/7/2020,7,2020,88621, Cash ,On Line,7/12/2020,7,2020,Accessories,Scarves,Autumn/Winter,Woman,53,21.65437509,Spain,Bruno Fajardo Armas,@male,35,DHL,Paris,High
107089,ACC-AW-F-600412180,"	1",0.2,29/7/2020,7,2020,41356,Credit Card ,On Line ,30\7\2020,7,2020,Accessories,Scarves,Autumn/Winter,Women,53,21.65437509,United Kingdom,Ms Jasmine Fisher,@male,41,UPS,London,High
107146,ACC-AW-F-600412180,"	1",0.2,3/7/2020,7,2020,45976,paypall,On Line ,15\7\2020,7,2020,Accessories,Scarves,Autumn/Winter,Women,53,21.65437509,Australia,Matthew Miranda PhD,@male,28,FedEx,Amsterdam,Low
107237,ACC-AW-F-600412180,"	1",0.2,29/7/2020,7,2020,41590, paypall,On Line ,3\8\2020,8,2020,Accessories,Scarves,Autumn/Winter,Woman,53,21.65437509,Australia,Travis Bell,Male,44,UPS,Amsterdam,Medium
107308,ACC-AW-F-600412180,"	1",0.2,10/7/2020,7,2020,75274, Cash,On Line,7/12/2020,7,2020,Accessories,Scarves,Autumn/Winter,Women,53,21.65437509,United Kingdom,Ashley Begum-Preston,@female,19,DHL,London,High
109964,ACC-AW-F-600412180,"	1",0.2,31/10/2020,10,2020,44109, Cash ,On Line ,11/6/2020,11,2020,Accessories,Scarves,Autumn/Winter,Woman,53,21.65437509,Portugal,Jos Mota-Oliveira,Male,42,DHL,Paris,Medium
103625,ACC-AW-F-600412180,"	1",0.05,11/4/2020,4,2020,68239, paypall,On Line ,17\4\2020,4,2020,Accessories,Scarves,Autumn/Winter,Woman,53,21.65437509,France,Matthieu Marty,@male,48,UPS,Paris,Medium
104277,ACC-AW-F-600412180,"	1",0.05,8/4/2020,4,2020,42933,paypall,On Line ,20\4\2020,4,2020,Accessories,Scarves,Autumn/Winter,Woman,53,21.65437509,Germany,Rico Neureuther,@male,24,FedEx,Berlin,Low
103437,ACC-AW-F-600412180,"	1",0.05,8/4/2020,4,2020,13995, Credit Card ,On Line ,20\4\2020,4,2020,Accessories,Scarves,Autumn/Winter,Woman,53,21.65437509,Netherlands,Finn Melet-Jonkman,Male,37,FedEx,Amsterdam,Low
103914,ACC-AW-F-600412180,"	1",0.05,30/4/2020,4,2020,77861,Cash,On Line ,5/2/2020,5,2020,Accessories,Scarves,Autumn/Winter,Women,53,21.65437509,Portugal,Benjamim Batista,@male,25,UPS,Paris,High
103665,ACC-AW-F-600412180,"	1",0.05,29/4/2020,4,2020,54061, paypall ,On Line,1\5\2020,5,2020,Accessories,Scarves,Autumn/Winter,Woman,53,21.65437509,Portugal,Jorge Pacheco,@male,35,DHL,Paris,High
103702,ACC-AW-F-600412180,"	1",0.05,3/4/2020,4,2020,39508,Credit Card ,On Line,4/4/2020,4,2020,Accessories,Scarves,Autumn/Winter,Women,53,21.65437509,United Kingdom,Jade Jackson,Female,27,FedEx,London,High
104100,ACC-AW-F-600412180,"	1",0.05,27/4/2020,4,2020,32035,Cash,On Line ,5/3/2020,5,2020,Accessories,Scarves,Autumn/Winter,Women,53,21.65437509,Spain,Vctor Silvio Amo Toro,@male,42,UPS,Paris,Medium
104635,ACC-AW-F-600412180,"	1",0.05,12/4/2020,4,2020,61115,Credit Card,On Line ,4/26/2020,4,2020,Accessories,Scarves,Autumn/Winter,Woman,53,21.65437509,Spain,Manolo Ropero-Avils,@male,47,FedEx,Paris,Low
105634,ACC-AW-F-600412180,"	1",0.15,20/6/2020,6,2020,14537, Credit Card,On Line ,29\6\2020,6,2020,Accessories,Scarves,Autumn/Winter,Women,53,21.65437509,Sweden,Lars Karlsson,@male,46,UPS,Berlin,Low
105550,ACC-AW-F-600412180,"	1",0.15,8/6/2020,6,2020,29833, Credit Card ,On Line ,10\6\2020,6,2020,Accessories,Scarves,Autumn/Winter,Woma,53,21.65437509,Netherlands,Liza de Jode Vastraedsd,@male,44,UPS,Amsterdam,High
105671,ACC-AW-F-600412180,"	1",0.15,25/6/2020,6,2020,64068,Cash,On Line ,27\6\2020,6,2020,Accessories,Scarves,Autumn/Winter,Women,53,21.65437509,Sweden,Olof Ivarsson,@male,48,DHL,Berlin,High
105984,ACC-AW-F-600412180,"	1",0.15,23/6/2020,6,2020,62491, paypall ,On Line ,29\6\2020,6,2020,Accessories,Scarves,Autumn/Winter,Woman,53,21.65437509,Belgium,Vronique Baron,@female,35,FedEx,Berlin,Medium
105990,ACC-AW-F-600412180,"	1",0.15,20/6/2020,6,2020,82555, Credit Card ,On Line ,6/23/2020,6,2020,Accessories,Scarves,Autumn/Winter,Woman,53,21.65437509,United States,Regina Avila,Female,59,DHL,Amsterdam,High
106078,ACC-AW-F-600412180,"	1",0.15,6/6/2020,6,2020,44638, Credit Card,On Line ,14\6\2020,6,2020,Accessories,Scarves,Autumn/Winter,Woma,53,21.65437509,United States,Ronald Martinez,Male,51,FedEx,Amsterdam,Low
107407,ACC-AW-F-600412180,"	1",0.25,24/8/2020,8,2020,88333, paypall,On Line ,9/7/2020,9,2020,Accessories,Scarves,Autumn/Winter,Woma,53,21.65437509,Spain,Ofelia Albero-Bastida,Female,20,FedEx,Paris,Low
107639,ACC-AW-F-600412180,"	1",0.25,5/8/2020,8,2020,39775,paypall ,On Line,8/12/2020,8,2020,Accessories,Scarves,Autumn/Winter,Woma,53,21.65437509,Italy,Ludovico Zanzi,@male,40,DHL,Rome,Medium
